lng,lat,created_at
-72.8933548,41.3140957,2015-05-27T13:04:47-04:00
-72.8938137,41.3125117,2015-05-27T13:01:29-04:00
-72.8938137,41.3125117,2015-05-27T12:57:36-04:00
-72.8890537,41.3131796,2015-05-27T12:54:03-04:00
-72.8927215,41.3136694,2015-05-27T12:49:26-04:00
-72.8893308,41.3162126,2015-05-27T12:44:59-04:00
-72.8938137,41.3125117,2015-05-27T12:42:58-04:00
-72.8969686,41.308314,2015-05-27T12:40:31-04:00
-72.8969686,41.308314,2015-05-27T12:37:25-04:00
-72.8969686,41.308314,2015-05-27T12:34:25-04:00
-72.8933548,41.3140957,2015-05-27T12:30:40-04:00
-72.8938137,41.3125117,2015-05-27T12:28:25-04:00
-72.8953764,41.3153458,2015-05-27T12:24:37-04:00
-72.9566641,41.3344007,2015-05-27T11:32:21-04:00
-72.9169,41.330066,2015-05-27T10:43:52-04:00
-72.963705,41.317259,2015-05-27T10:42:55-04:00
-72.9329785,41.2886838,2015-05-27T10:30:44-04:00
-72.9261243,41.3081574,2015-05-27T10:16:52-04:00
-72.9106045244943,41.3028967951961,2015-05-27T10:16:36-04:00
-72.973191738623,41.3381940146765,2015-05-27T10:02:15-04:00
-72.9325642,41.3086852,2015-05-27T10:00:49-04:00
-72.8752486250005,41.3141061998254,2015-05-27T09:57:34-04:00
-72.968341,41.323148,2015-05-27T08:51:09-04:00
-72.9270511,41.3094652,2015-05-27T07:21:25-04:00
-72.9675140380859,41.3218231201172,2015-05-27T07:17:34-04:00
-72.9674894,41.3148354,2015-05-26T23:16:16-04:00
-72.8953779,41.271946,2015-05-26T23:14:00-04:00
-72.96798,41.316144,2015-05-26T20:46:46-04:00
-72.9241595114853,41.3103725899427,2015-05-26T20:29:16-04:00
-72.977581848557,41.3304149093985,2015-05-26T19:50:32-04:00
-72.903063277832,41.2744338645766,2015-05-26T19:11:59-04:00
-72.941614,41.327522,2015-05-26T18:08:26-04:00
-72.9539116562805,41.30895096652,2015-05-26T16:47:11-04:00
-72.9118378317383,41.3104811792428,2015-05-26T16:37:43-04:00
-72.971226,41.3249629,2015-05-26T16:11:51-04:00
-72.972832,41.338131,2015-05-26T15:35:24-04:00
-73.0035827,41.2862847,2015-05-26T15:27:07-04:00
-72.933415,41.31094,2015-05-26T15:25:32-04:00
-72.9300407,41.2953442,2015-05-26T14:29:05-04:00
-72.948964580455,41.2976060304738,2015-05-26T12:40:52-04:00
-72.8919038,41.3153284,2015-05-26T12:20:47-04:00
-72.8938137,41.3125117,2015-05-26T12:14:23-04:00
-72.8933548,41.3140957,2015-05-26T12:07:04-04:00
-72.894978,41.3123597,2015-05-26T12:03:03-04:00
-72.8933548,41.3140957,2015-05-26T11:57:28-04:00
-72.9152497,41.3027556,2015-05-26T11:09:28-04:00
-72.9717545,41.3231567,2015-05-26T10:11:51-04:00
-72.9155764426376,41.3101147043873,2015-05-26T10:07:02-04:00
-72.949352,41.3155840081356,2015-05-26T09:57:10-04:00
-72.9103419509578,41.3034554255587,2015-05-26T09:45:47-04:00
-72.959228,41.321411,2015-05-26T08:20:36-04:00
-72.9296798706055,41.2813186645508,2015-05-26T08:15:07-04:00
-72.9346923828125,41.3106002807617,2015-05-26T07:45:10-04:00
-72.934421,41.324287,2015-05-25T19:41:16-04:00
-72.8735533,41.3103158,2015-05-25T18:51:21-04:00
-72.8735699,41.310342,2015-05-25T18:50:26-04:00
-72.9467243528509,41.3137566137345,2015-05-25T14:50:19-04:00
-72.9468941106257,41.3136282863498,2015-05-25T14:46:24-04:00
-72.9467081283266,41.3137589634994,2015-05-25T14:13:57-04:00
-72.9468841552734,41.3140182495117,2015-05-25T14:12:29-04:00
-72.9490276215456,41.3148899263399,2015-05-25T14:08:50-04:00
-72.9490445476535,41.3149331955284,2015-05-25T14:02:39-04:00
-72.9291785,41.298436708471,2015-05-25T10:51:51-04:00
-72.94671,41.325066,2015-05-25T10:48:43-04:00
-72.9291785,41.298436708471,2015-05-25T10:44:08-04:00
-72.8889678222789,41.3151570191855,2015-05-25T10:41:45-04:00
-72.9388784,41.3070444,2015-05-25T10:26:48-04:00
-72.931233,41.30707,2015-05-25T10:14:32-04:00
-72.9540023803711,41.3162574768066,2015-05-25T05:53:24-04:00
-72.9674758911133,41.3216743469238,2015-05-24T21:45:53-04:00
-72.951057434082,41.3148384094238,2015-05-24T16:47:21-04:00
-72.9506049,41.3082012,2015-05-24T16:15:33-04:00
-72.8956715214475,41.3167027914623,2015-05-24T12:59:29-04:00
-72.9244232177734,41.3055152893066,2015-05-24T07:40:26-04:00
-72.9695462,41.3226238,2015-05-23T21:26:54-04:00
-72.8669117,41.3343856,2015-05-23T21:18:58-04:00
-72.9524558,41.3199103,2015-05-23T15:30:53-04:00
-72.9278835,41.308274,2015-05-23T15:20:37-04:00
-72.9307194,41.2903295,2015-05-23T06:45:31-04:00
-72.9699468971814,41.3212996509062,2015-05-22T23:01:24-04:00
-72.9469816925861,41.3137873951972,2015-05-22T18:18:19-04:00
-72.9233498946414,41.3202774160572,2015-05-22T18:08:42-04:00
-72.9494517189306,41.3144825772218,2015-05-22T18:08:37-04:00
-72.946865,41.3135850081322,2015-05-22T18:07:24-04:00
-72.9106391,41.3150447,2015-05-22T17:21:32-04:00
-72.947732,41.328518,2015-05-22T16:58:41-04:00
-72.8963101,41.2807026,2015-05-22T15:04:46-04:00
-72.9403815116074,41.3198854363042,2015-05-22T14:55:50-04:00
-72.9510491,41.3149947,2015-05-22T14:29:24-04:00
-72.936083,41.285419,2015-05-22T14:27:29-04:00
-72.9339884,41.3104431,2015-05-22T14:10:16-04:00
-72.917602,41.330661,2015-05-22T14:09:13-04:00
-72.937511,41.304789,2015-05-22T14:03:18-04:00
-72.9268626,41.3052226,2015-05-22T13:50:16-04:00
-72.977698,41.331207,2015-05-22T13:48:58-04:00
-72.9278835,41.308274,2015-05-22T13:48:54-04:00
-72.929913,41.3111729,2015-05-22T13:46:24-04:00
-72.980956,41.326939,2015-05-22T13:42:46-04:00
-72.941408,41.3244649,2015-05-22T13:36:14-04:00
-72.9170602,41.3150363,2015-05-22T13:21:46-04:00
-72.9268626,41.3052226,2015-05-22T13:14:43-04:00
-72.8938137,41.3125117,2015-05-22T13:13:31-04:00
-72.9268626,41.3052226,2015-05-22T13:09:10-04:00
-72.8893308,41.3162126,2015-05-22T13:06:02-04:00
-72.9268626,41.3052226,2015-05-22T13:05:54-04:00
-72.8927215,41.3136694,2015-05-22T13:02:20-04:00
-72.9268626,41.3052226,2015-05-22T12:59:46-04:00
-72.8938137,41.3125117,2015-05-22T12:58:52-04:00
-72.8938137,41.3125117,2015-05-22T12:54:59-04:00
-72.9268626,41.3052226,2015-05-22T12:52:51-04:00
-72.8934986,41.3146008,2015-05-22T12:50:53-04:00
-72.9268626,41.3052226,2015-05-22T12:49:19-04:00
-72.8969686,41.308314,2015-05-22T12:47:11-04:00
-72.889219,41.29385,2015-05-22T12:43:47-04:00
-72.8969686,41.308314,2015-05-22T12:42:18-04:00
-72.893718,41.317728,2015-05-22T12:41:34-04:00
-72.9268626,41.3052226,2015-05-22T12:41:30-04:00
-72.9348258,41.3108036,2015-05-22T12:36:02-04:00
-72.9268626,41.3052226,2015-05-22T12:34:21-04:00
-72.9560546875,41.3163719177246,2015-05-22T11:52:40-04:00
-72.933779,41.316331,2015-05-22T11:32:54-04:00
-72.946865,41.313585,2015-05-22T10:15:55-04:00
-72.9216157,41.3201357,2015-05-22T08:58:54-04:00
-72.9264259078262,41.3021339231862,2015-05-22T08:52:59-04:00
-72.9246413335204,41.3056171510215,2015-05-21T19:49:45-04:00
-72.924489,41.301222,2015-05-21T19:09:59-04:00
-72.8901574650161,41.3000130337056,2015-05-21T17:52:19-04:00
-72.942962,41.302745,2015-05-21T17:39:16-04:00
-72.8257225,41.3245944,2015-05-21T17:18:08-04:00
-72.946865,41.3135850081322,2015-05-21T17:11:11-04:00
-72.946865,41.3135850081322,2015-05-21T17:09:16-04:00
-72.8919191,41.2601829,2015-05-21T16:33:26-04:00
-72.9324460045845,41.3276849354705,2015-05-21T16:31:48-04:00
-72.8990287,41.2763437,2015-05-21T16:30:23-04:00
-72.897509,41.269836,2015-05-21T16:29:03-04:00
-72.8662868,41.3286819,2015-05-21T16:00:38-04:00
-72.893733,41.28551,2015-05-21T15:04:26-04:00
-72.9335557792144,41.3101384815117,2015-05-21T14:36:40-04:00
-72.960859,41.315703,2015-05-21T14:12:19-04:00
-72.9336299,41.311343,2015-05-21T14:01:31-04:00
-72.8927356,41.2969771,2015-05-21T13:17:54-04:00
-72.888367,41.293194,2015-05-21T11:59:01-04:00
-72.9269485473633,41.3073806762695,2015-05-21T11:58:52-04:00
-72.8696447,41.330398,2015-05-21T11:40:33-04:00
-72.870306,41.329885,2015-05-21T11:38:49-04:00
-72.8947078896881,41.2871116520976,2015-05-21T10:56:17-04:00
-72.971576,41.340151,2015-05-21T10:50:00-04:00
-72.918880924144,41.3028632703025,2015-05-21T10:43:22-04:00
-72.863073,41.331904,2015-05-21T10:35:41-04:00
-72.9462758134406,41.3135485823259,2015-05-21T10:23:52-04:00
-72.924319,41.328765,2015-05-21T10:14:29-04:00
-72.9268626,41.3052226,2015-05-21T09:57:33-04:00
-72.9465642,41.3217495,2015-05-21T09:55:22-04:00
-72.8908254,41.2637198,2015-05-21T09:13:19-04:00
-72.8923255,41.2627562,2015-05-21T07:41:35-04:00
-72.9123481,41.3085156,2015-05-21T04:11:13-04:00
-72.8977098,41.2764316,2015-05-20T21:22:50-04:00
-72.936283,41.319679,2015-05-20T18:12:40-04:00
-72.8991835,41.3713789,2015-05-20T15:05:41-04:00
-72.936971,41.31512,2015-05-20T14:30:35-04:00
-72.9088516,41.3208174,2015-05-20T12:59:40-04:00
-72.894978,41.3123597,2015-05-20T12:46:42-04:00
-72.8933548,41.3140957,2015-05-20T12:33:50-04:00
-72.8890167,41.3118429,2015-05-20T12:15:55-04:00
-72.8919038,41.3153284,2015-05-20T12:07:25-04:00
-72.8954091343352,41.2664817297443,2015-05-20T11:12:56-04:00
-72.8927652,41.2635122,2015-05-20T10:58:14-04:00
-72.9325642,41.3086852,2015-05-20T10:42:10-04:00
-72.913395,41.313927,2015-05-20T10:29:55-04:00
-72.9177500976132,41.304759397855,2015-05-20T08:52:56-04:00
-72.9494343,41.3145673,2015-05-19T21:41:23-04:00
-72.9327501,41.2976426,2015-05-19T21:27:08-04:00
-72.9508250818507,41.3143500299089,2015-05-19T21:06:58-04:00
-72.9520241,41.3079023,2015-05-19T17:18:16-04:00
-72.9520125314719,41.3146046902361,2015-05-19T17:13:04-04:00
-72.946865,41.3135850081322,2015-05-19T16:59:20-04:00
-72.9286877,41.3072866,2015-05-19T16:39:53-04:00
-72.892622,41.271752,2015-05-19T15:26:32-04:00
-72.9303894042969,41.3106880187988,2015-05-19T14:54:29-04:00
-72.9309539794922,41.3113441467285,2015-05-19T14:53:07-04:00
-72.9374273,41.2927581,2015-05-19T14:53:07-04:00
-72.9309768676758,41.3111801147461,2015-05-19T14:52:06-04:00
-72.915341,41.313297,2015-05-19T14:14:26-04:00
-72.9304712,41.3100668,2015-05-19T14:13:12-04:00
-72.9337312,41.2911525,2015-05-19T12:26:05-04:00
-72.9400539770722,41.2900156278343,2015-05-19T12:23:41-04:00
-72.9262684,41.3053497,2015-05-19T12:17:35-04:00
-72.9176341,41.304731,2015-05-19T11:46:18-04:00
-72.922035,41.311864,2015-05-19T11:36:54-04:00
-72.9297103881836,41.3112258911133,2015-05-19T11:15:30-04:00
-72.9242711,41.3157232,2015-05-19T11:12:17-04:00
-72.9406245,41.294981,2015-05-19T11:10:49-04:00
-72.9148777549867,41.3153952423205,2015-05-19T10:47:38-04:00
-72.9658507,41.319163,2015-05-19T10:36:57-04:00
-72.9327087402344,41.2983169555664,2015-05-19T10:09:38-04:00
-72.9302062988281,41.2988319396973,2015-05-19T10:02:10-04:00
-72.9291915893555,41.2987937927246,2015-05-19T10:00:48-04:00
-72.951564,41.3072609,2015-05-19T09:56:12-04:00
-72.8912018835291,41.3159364625549,2015-05-19T09:11:38-04:00
-72.8943812116444,41.3154576852242,2015-05-19T09:06:08-04:00
