Month Created,Count,category
2015-07,105,created
2015-04,161,acknowledged_and_closed
2015-04,194,acknowledged
2015-04,212,created
2015-05,72,acknowledged_and_closed
2015-05,101,acknowledged
2015-05,110,created
2015-02,36,acknowledged_and_closed
2015-02,47,acknowledged
2015-02,55,created
2015-03,370,acknowledged_and_closed
2015-03,568,acknowledged
2015-03,604,created
2015-01,30,acknowledged_and_closed
2015-01,43,acknowledged
2015-01,46,created
2014-12,42,acknowledged_and_closed
2014-12,52,acknowledged
2014-12,55,created
2014-10,42,acknowledged_and_closed
2014-10,63,acknowledged
2014-10,82,created
2014-11,22,acknowledged_and_closed
2014-11,31,acknowledged
2014-11,34,created
2011-11,13,acknowledged_and_closed
2011-11,14,acknowledged
2011-11,17,created
2011-10,10,acknowledged_and_closed
2011-10,11,acknowledged
2011-10,22,created
2015-08,1,acknowledged_and_closed
2015-08,13,acknowledged
2015-08,14,created
2011-12,23,acknowledged_and_closed
2011-12,24,acknowledged
2011-12,25,created
2012-09,12,acknowledged_and_closed
2012-09,12,acknowledged
2012-09,13,created
2012-08,15,acknowledged_and_closed
2012-08,16,acknowledged
2012-08,19,created
2012-03,14,acknowledged_and_closed
2012-03,17,acknowledged
2012-03,19,created
2012-02,9,acknowledged_and_closed
2012-02,9,acknowledged
2012-02,13,created
2012-01,7,acknowledged_and_closed
2012-01,7,acknowledged
2012-01,16,created
2010-12,5,acknowledged_and_closed
2010-12,5,acknowledged
2010-12,5,created
2012-06,8,acknowledged_and_closed
2012-06,9,acknowledged
2012-06,15,created
2012-05,12,acknowledged_and_closed
2012-05,12,acknowledged
2012-05,21,created
2012-04,24,acknowledged_and_closed
2012-04,28,acknowledged
2012-04,33,created
2010-05,0,acknowledged_and_closed
2010-05,0,acknowledged
2010-05,0,created
2010-04,0,acknowledged_and_closed
2010-04,0,acknowledged
2010-04,0,created
2011-08,10,acknowledged_and_closed
2011-08,10,acknowledged
2011-08,17,created
2011-09,2,acknowledged_and_closed
2011-09,2,acknowledged
2011-09,27,created
2011-02,27,acknowledged_and_closed
2011-02,27,acknowledged
2011-02,28,created
2011-03,3,acknowledged_and_closed
2011-03,3,acknowledged
2011-03,40,created
2011-01,12,acknowledged_and_closed
2011-01,12,acknowledged
2011-01,14,created
2011-06,10,acknowledged_and_closed
2011-06,10,acknowledged
2011-06,30,created
2011-07,16,acknowledged_and_closed
2011-07,17,acknowledged
2011-07,21,created
